Region|construct|question|question_header|question_subheader|answer_type|count_met|count_students|pct_met|report_group|student_group|ext_reference_cleaned|School|lt10supp|rank_order|count_lt10supp|compsupp|flag_supp|count_met_og|count_students_og|suppression_notes|year
RegionA|FA|q11c|Has anyone from your school helped you to explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|College Bound Scholarship|Yes/No|11|11|1|Gender|Unknown||All Schools|0|1|0|0|0|11|11|na|2024
RegionA|FA|q11c|Has anyone from your school helped you to explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|College Bound Scholarship|Yes/No|9|19|0.473684210526316|Gender|Other/Prefer Not to Say||All Schools|0|2|0|0|0|9|19|na|2024
RegionA|FA|q11c|Has anyone from your school helped you to explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|College Bound Scholarship|Yes/No|72|136|0.529411764705882|Gender|Male||All Schools|0|3|0|0|0|72|136|na|2024
RegionA|FA|q11c|Has anyone from your school helped you to explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|College Bound Scholarship|Yes/No|72|194|0.371134020618557|Gender|Female||All Schools|0|4|0|0|0|72|194|na|2024
RegionA|FA|q11c|Has anyone from your school helped you to explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|College Bound Scholarship|Yes/No|30|51|0.588235294117647|Grade Level|10th Grade||All Schools|0|1|0|0|0|30|51|na|2024
RegionA|FA|q11c|Has anyone from your school helped you to explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|College Bound Scholarship|Yes/No|48|88|0.545454545454545|Grade Level|9th Grade||All Schools|0|2|0|0|0|48|88|na|2024
RegionA|FA|q11c|Has anyone from your school helped you to explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|College Bound Scholarship|Yes/No|32|104|0.307692307692308|Grade Level|11th Grade||All Schools|0|3|0|0|0|32|104|na|2024
RegionA|FA|q11c|Has anyone from your school helped you to explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|College Bound Scholarship|Yes/No|54|117|0.461538461538462|Grade Level|12th Grade||All Schools|0|4|0|0|0|54|117|na|2024
RegionA|FA|q11c|Has anyone from your school helped you to explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|College Bound Scholarship|Yes/No|15|19|0.789473684210526|Race/Ethnicity|Asian/Asian American||All Schools|0|1|0|0|0|15|19|na|2024
RegionA|FA|q11c|Has anyone from your school helped you to explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|College Bound Scholarship|Yes/No|19|19|1|Race/Ethnicity|Unknown||All Schools|0|2|0|0|0|19|19|na|2024
RegionA|FA|q11c|Has anyone from your school helped you to explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|College Bound Scholarship|Yes/No|14|28|0.5|Race/Ethnicity|Black/African American||All Schools|0|3|0|0|0|14|28|na|2024
RegionA|FA|q11c|Has anyone from your school helped you to explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|College Bound Scholarship|Yes/No|21|62|0.338709677419355|Race/Ethnicity|White||All Schools|0|4|0|0|0|21|62|na|2024
RegionA|FA|q11c|Has anyone from your school helped you to explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|College Bound Scholarship|Yes/No|36|72|0.5|Race/Ethnicity|Multiracial||All Schools|0|5|0|0|0|36|72|na|2024
RegionA|FA|q11c|Has anyone from your school helped you to explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|College Bound Scholarship|Yes/No|59|160|0.36875|Race/Ethnicity|Hispanic/Latine/x||All Schools|0|6|0|0|0|59|160|na|2024
RegionA|FA|q11c|Has anyone from your school helped you to explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|College Bound Scholarship|Yes/No|124|279|0.444444444444444|Race/Ethnicity|Students of Color||All Schools|0|7|0|0|0|124|279|na|2024
RegionA|FA|q11d|Has anyone from your school helped you to explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|Someone has talked to me about other types of opportunities|Yes/No|81|360|0.225|All|All||All Schools|0|1|0|0|0|81|360|na|2024
RegionA|FA|q11d|Has anyone from your school helped you to explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|Someone has talked to me about other types of opportunities|Yes/No|39|113|0.345132743362832|First Generation Status|Not First Generation||All Schools|0|1|0|0|0|39|113|na|2024
RegionA|FA|q11d|Has anyone from your school helped you to explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|Someone has talked to me about other types of opportunities|Yes/No|42|247|0.17004048582996|First Generation Status|First Generation||All Schools|0|2|0|0|0|42|247|na|2024
RegionA|FA|q11d|Has anyone from your school helped you to explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|Someone has talked to me about other types of opportunities|Yes/No|0|11|0|Gender|Unknown||All Schools|0|1|0|0|0|0|11|na|2024
RegionA|FA|q11d|Has anyone from your school helped you to explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|Someone has talked to me about other types of opportunities|Yes/No|9|19|0.473684210526316|Gender|Other/Prefer Not to Say||All Schools|0|2|0|0|0|9|19|na|2024
RegionA|FA|q11d|Has anyone from your school helped you to explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|Someone has talked to me about other types of opportunities|Yes/No|31|136|0.227941176470588|Gender|Male||All Schools|0|3|0|0|0|31|136|na|2024
RegionA|FA|q11d|Has anyone from your school helped you to explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|Someone has talked to me about other types of opportunities|Yes/No|41|194|0.211340206185567|Gender|Female||All Schools|0|4|0|0|0|41|194|na|2024
RegionA|FA|q11d|Has anyone from your school helped you to explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|Someone has talked to me about other types of opportunities|Yes/No|0|51|0|Grade Level|10th Grade||All Schools|0|1|0|0|0|0|51|na|2024
RegionA|FA|q11d|Has anyone from your school helped you to explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|Someone has talked to me about other types of opportunities|Yes/No|48|88|0.545454545454545|Grade Level|9th Grade||All Schools|0|2|0|0|0|48|88|na|2024
RegionA|FA|q11d|Has anyone from your school helped you to explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|Someone has talked to me about other types of opportunities|Yes/No|22|104|0.211538461538462|Grade Level|11th Grade||All Schools|0|3|0|0|0|22|104|na|2024
RegionA|FA|q11d|Has anyone from your school helped you to explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|Someone has talked to me about other types of opportunities|Yes/No|11|117|0.094017094017094|Grade Level|12th Grade||All Schools|0|4|0|0|0|11|117|na|2024
RegionA|FA|q11d|Has anyone from your school helped you to explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|Someone has talked to me about other types of opportunities|Yes/No|11|19|0.578947368421053|Race/Ethnicity|Asian/Asian American||All Schools|0|1|0|0|0|11|19|na|2024
RegionA|FA|q11d|Has anyone from your school helped you to explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|Someone has talked to me about other types of opportunities|Yes/No|9|19|0.473684210526316|Race/Ethnicity|Unknown||All Schools|0|2|0|0|0|9|19|na|2024
RegionA|FA|q11d|Has anyone from your school helped you to explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|Someone has talked to me about other types of opportunities|Yes/No|7|28|0.25|Race/Ethnicity|Black/African American||All Schools|0|3|0|0|0|7|28|na|2024
RegionA|FA|q11d|Has anyone from your school helped you to explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|Someone has talked to me about other types of opportunities|Yes/No|12|62|0.193548387096774|Race/Ethnicity|White||All Schools|0|4|0|0|0|12|62|na|2024
RegionA|FA|q11d|Has anyone from your school helped you to explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|Someone has talked to me about other types of opportunities|Yes/No|12|72|0.166666666666667|Race/Ethnicity|Multiracial||All Schools|0|5|0|0|0|12|72|na|2024
RegionA|FA|q11d|Has anyone from your school helped you to explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|Someone has talked to me about other types of opportunities|Yes/No|30|160|0.1875|Race/Ethnicity|Hispanic/Latine/x||All Schools|0|6|0|0|0|30|160|na|2024
RegionA|FA|q11d|Has anyone from your school helped you to explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|Someone has talked to me about other types of opportunities|Yes/No|60|279|0.21505376344086|Race/Ethnicity|Students of Color||All Schools|0|7|0|0|0|60|279|na|2024
